a magazine that ran for 12 issues is clearly <unk> .	DT NN WDT VBD IN CD NNS VBZ RB NNP .	sing	1	7	0	1
a main cause for the decline in population is human activity .	DT JJ NN IN DT NN IN NN VBZ JJ NN .	sing	2	8	2	0
a main roadway ( municipal em 590 ) connects the villages of <unk> and <unk> with <unk> <unk> ( to the southeast ) , running from the north to south , to the village of <unk> <unk> .	DT JJ NN ( NNP NNP CD ) VBZ DT NNS IN NNP CC NNP IN NNP NNP ( IN DT NN ) , VBG IN DT NN IN VB , IN DT NN IN NNP NNP .	sing	2	8	2	0
a major agency in a united states state seems like it should be notable enough , and its official website a reliable enough source .	DT JJ NN IN DT NNP NNPS NN VBZ IN PRP MD VB JJ RB , CC PRP$ JJ NN DT JJ RB NN .	sing	2	8	2	1
a major benefit of a verified trust seal is it represents due diligence certificate for the business .	DT JJ NN IN DT JJ NNP NN VBZ PRP VBZ JJ NN NN IN DT NN .	sing	2	8	2	0
a major but often overlooked factor in a firearm 's reliability is the design of its magazine .	DT JJ CC RB JJ NN IN DT NN POS NN VBZ DT NN IN PRP$ NN .	sing	5	11	2	0
a major challenge for experts in every field is to imagine what it is like to be a <unk> , and tailor their communication accordingly .	DT JJ NN IN NNS IN DT NN VBZ TO VB WP PRP VBZ IN TO VB DT NN , CC VB PRP$ NN RB .	sing	2	8	1	1
a major component of most matter management systems is legal electronic billing ( <unk> ) .	DT JJ NN IN JJS NN NN NNP VBZ JJ JJ NN ( JJ ) .	sing	2	8	3	0
a major concern with the modern court system is bribery of judges resulting from low salaries and financial dependence on local government .	DT JJ NN IN DT JJ NN NN VBZ NN IN NNS VBG IN JJ NNS CC JJ NN IN JJ NN .	sing	2	8	2	0
a major contributor to the high incarceration rates is the length of the prison sentences in the united states .	DT JJ NN IN DT JJ NN NNS VBZ DT NN IN DT NN NNS IN DT NNP NNPS .	sing	2	8	1	1
a major disadvantage of using only recorded speech is that users are unable to produce novel messages ; they are limited to the messages pre-recorded into the device .	DT JJ NN IN VBG RB JJ NN VBZ IN NNS VBP JJ TO VB NN NNS : PRP VBP VBN IN DT NNS VBD IN DT NN .	sing	2	8	1	0
a major element of each year 's show is the <unk> demo , a simulated assault by numerous marine corps units that demonstrates the air , ground and logistical elements of the marine air ground task force .	DT JJ NN IN DT NN POS NN VBZ DT NNP NNP , DT JJ NN IN JJ NNP NNP NNS WDT VBZ DT NN , NN CC JJ NNS IN DT NNP NNP NNP NNP NNP .	sing	2	8	2	0
a major element of strategy in these sports is the condition of the ball .	DT JJ NN IN NN IN DT NNS VBZ DT NN IN DT NN .	sing	2	8	1	1
a major facet of the school 's identity is the relationship between its academic areas and its military areas .	DT JJ NN IN DT NN POS NN VBZ DT NN IN PRP$ JJ NNS CC PRP$ JJ NNS .	sing	2	8	2	0
a major factor in the contender 's success is that , unlike most other firearm actions , the <unk> design does not require the barrels to be specially fitted to an individual action .	DT JJ NN IN DT NNP POS NN VBZ IN , IN JJS JJ NN NNS , DT NN NN VBZ RB VB DT NNS TO VB RB VBN IN DT JJ NN .	sing	2	8	2	0
a major factor in the party 's organization is the ethnicity of <unk> itself .	DT JJ NN IN DT NN POS NN VBZ DT NN IN NNP PRP .	sing	2	8	2	0
a major focus of the future chips constellation is smart lighting , a revolutionary new field in <unk> based on efficient light sources that are fully <unk> in terms of such factors as spectral content , emission pattern , polarization , color temperature , and intensity .	DT JJ NN IN DT JJ NNP NNP VBZ JJ VBG , DT JJ JJ NN IN NNS VBN IN JJ JJ NNS WDT VBP RB JJ IN NNS IN JJ NNS IN JJ NN , NN NN , NN , NN NN , CC NN .	sing	2	8	2	0
a major goal of school of information technology is to impart a uniquely broad and interdisciplinary it education of the highest academic quality .	DT JJ NN IN NNP IN NNP NNP VBZ TO VB DT RB JJ CC JJ NNP NN IN DT JJS JJ NN .	sing	2	8	3	0
a major intersection to the north of this connects the highway with the main road of <unk> 's bay .	DT JJ NN IN DT NN IN DT VBZ DT NN IN DT JJ NN IN NNP POS NNP .	sing	2	8	1	0
a majority of her plays escape <unk> comments , while her only work with an overtly political agenda is the <unk> election .	DT NN IN PRP$ NNS VB JJ NNS , IN PRP$ JJ NN IN DT RB JJ NN VBZ DT NNP NNP .	sing	12	18	1	0
a majority of the former mall site remains fenced off .	DT NN IN DT JJ NN NN VBZ VBN RP .	sing	1	7	2	0
a majority of the state 's population lives within the basin , where one or more massive ice age floods left the valley floor thick with <unk> sediments , making the valley extremely fertile .	DT NN IN DT NN POS NN VBZ IN DT NN , WRB CD CC JJR JJ NNP NNP NNS VBD DT NN NN NN IN JJ NNS , VBG DT NN RB JJ .	sing	1	7	2	0
a major limitation of the single sucrose gap is that it can not determine the real values of the membrane potential and action potential amplitudes .	DT JJ NN IN DT JJ JJ NN VBZ IN PRP MD RB VB DT JJ NNS IN DT NN NN CC NN NN NNS .	sing	2	8	1	0
a major notion that it seeks to dispel is that women get harassed because of the clothing they wear .	DT JJ NN IN PRP VBZ TO VB VBZ IN NNS VBP VBN IN IN DT NN PRP VBP .	sing	2	8	0	0
a major obstacle in experimentally determining protein function is that the studies require enormous resources .	DT JJ NN IN RB VBG NN NN VBZ IN DT NNS VBP JJ NNS .	sing	2	8	2	0
a major part of most of these contracts is a stipulation that a pre-determined number of reports are submitted to the funding agency .	DT JJ NN IN JJS IN DT NNS VBZ DT NN IN DT JJ NN IN NNS VBP VBN IN DT NN NN .	sing	2	8	0	1
a major part of the work of pin is to advocate for dissidents , opposition activists , and the development of a civil society in countries controlled by authoritarian regimes .	DT JJ NN IN DT NN IN NNP VBZ TO VB IN NNS , NN NNS , CC DT NN IN DT JJ NN IN NNS VBN IN JJ NNS .	sing	2	8	2	0
a major point of this article in contention is the original and validity of <unk> and original artwork used for visual support of the central galactic union .	DT JJ NN IN DT NN IN NN VBZ DT JJ CC NN IN JJ CC JJ NN VBN IN JJ NN IN DT NNP NNP NNP .	sing	2	8	2	0
a major problem with the article at present is the proliferation of <unk> statements .	DT JJ NN IN DT NN IN NN VBZ DT NN IN JJ NNS .	sing	2	8	2	0
a major reason i participate in this project is that i believe that it has the potential to become , in time , a legitimate , respected reference work .	DT JJ NN PRP VBP IN DT NN VBZ IN PRP VBP IN PRP VBZ DT NN TO VB , IN NN , DT JJ , JJ NN NN .	sing	2	8	1	0
a major threat to the birds ' survival is the issue of silting of rivers caused by the expansion of farming activities , mining , watershed degradation and soil erosion , as well as deforestation .	DT JJ NN IN DT NNS POS NN VBZ DT NN IN VBG IN NNS VBN IN DT NN IN VBG NNS , NN , VBN NN CC NN NN , RB RB IN NN .	sing	2	8	1	1
a major , <unk> process and consequence of cognitive development is language acquisition .	DT JJ , JJ NN CC NN IN JJ NN VBZ NN NN .	sing	4	10	2	0
a man from the human right league complains about people not trying their best .	DT NN IN DT NNP NNP NNP VBZ IN NNS RB VBG PRP$ JJS .	sing	1	7	3	0
a man 's ability to make such an effort is proof of divine benevolence .	DT NN POS NN TO VB PDT DT NN VBZ NN IN JJ NN .	sing	3	9	1	0
a manuscript of his commentary on psalms is at the <unk> library , <unk> .	DT NN IN PRP$ NN IN NNP VBZ IN DT NNP NNP , NNP .	sing	1	7	2	0
a map published by the metro company shows an additional three potential lines extending into the suburbs of metropolitan <unk> .	DT NN VBN IN DT NNP NN VBZ DT JJ CD JJ NNS VBG IN DT NNS IN JJ NNP .	sing	1	7	2	0
a map that is reliable and accurate is essential so that a course can be provided which will test the navigational skills of the competitor .	DT NN WDT VBZ JJ CC JJ VBZ JJ RB IN DT NN MD VB VBN WDT MD VB DT JJ NNS IN DT NN .	sing	1	7	0	0
a march in defence of political prisoners takes place in <unk> .	DT NN IN NN IN JJ NNS VBZ NN IN NNP .	sing	1	7	1	1
a marine helicopter which has the president aboard uses the call sign <unk> marine one .	DT NNP NN WDT VBZ DT NNP NN VBZ DT NN NN `` NNP CD .	sing	2	8	2	0
a <unk> <unk> parody , his supposed extraterrestrial nature is likely a cover story ; his ability to be empowered by a secret word is reminiscent of the <unk> <unk> version of captain marvel .	DT JJ NNP NN , PRP$ VBN JJ NN VBZ JJ DT JJ NN : PRP$ NN TO VB VBN IN DT JJ NN VBZ NN IN DT NNP NNP NN IN NNP NNP .	sing	3	9	1	0
a mass grave for victims of the disaster is at ivy lawn memorial park in nearby <unk> .	DT NN NN IN NNS IN DT NN VBZ IN NNP NNP NNP NNP IN JJ NNP .	sing	2	8	1	1
a master of science of public health is similar to an mph but is considered an academic degree ( as opposed to a professional degree ) and places more emphasis on quantitative methods and research .	DT NN IN NNP IN NNP NNP VBZ JJ IN DT NNP CC VBZ VBN DT JJ NN ( IN VBN IN DT JJ NN ) CC VBZ JJR NN IN JJ NNS CC NN .	sing	1	7	3	0
a master plan , adopted in 2010 , provides protection from oil and gas drilling within the park .	DT NN NN , VBN IN CD , VBZ NN IN NN CC NN NN IN DT NN .	sing	2	8	0	0
a mate in three , the solution is 1 .	DT NN IN CD , DT NN VBZ CD .	sing	1	7	1	0
a maximum frequency of once every five years is not exactly challenging .	DT JJ NN IN RB DT CD NNS VBZ RB RB VBG .	sing	2	8	0	1
<unk> writes the product description ; a search for some of that text returns hits from many other booksellers .	NNP VBZ DT NN NN : DT NN IN DT IN DT NN VBZ NNS IN JJ JJ NNS .	sing	7	13	1	0
a measure of power , therefore , is its scope , or the range of areas where it is successfully applied as observed by a researcher .	DT NN IN NN , RB , VBZ PRP$ NN , CC DT NN IN NNS WRB PRP VBZ RB VBN IN VBN IN DT NN .	sing	1	7	1	0
a measure of redundancy between two variables is the mutual information or a normalized variant .	DT NN IN NN IN CD NNS VBZ DT JJ NN CC DT JJ NN .	sing	1	7	1	1
a meeting with an alcoholic police officer generates the desire to be a cop when he grows up .	DT NN IN DT JJ NN NN VBZ DT NN TO VB DT NN WRB PRP VBZ RP .	sing	1	7	2	0
a member of the defensive team then asks the umpire to make a ruling regarding the improper batting order .	DT NN IN DT JJ NN RB VBZ DT NN TO VB DT NN VBG DT JJ NN NN .	sing	1	7	1	0
a memorial , erected in 1901 , stands near their marked graves today .	DT NN , VBN IN CD , VBZ IN PRP$ VBN NNS NN .	sing	1	7	0	0
amenities complex ( <unk> ) - completed construction in 2005 , the complex is 29 stories high , and houses student dormitories , student services , swimming pool , sports facilities , cafe , conference rooms , and multipurpose facilities .	NNS NNP ( NNP ) : VBN NN IN CD , DT NN VBZ CD NNS JJ , CC NNS NN NNS , NN NNS , VBG NN , NNS NNS , NN , NN NNS , CC NN NNS .	sing	7	13	1	0
a merchant marine sailor , played by raft , comes home from the war and searches for his father 's murderer .	DT NN NN NN , VBN IN NNP , VBZ NN IN DT NN CC NNS IN PRP$ NN POS NN .	sing	3	9	1	0
a mere interest and love of the school is but adequate qualification for one to take part in the discussions .	DT JJ NN CC NN IN DT NN VBZ CC JJ NN IN CD TO VB NN IN DT NNS .	sing	2	8	2	0
a mere list of examples of the topic is not an article about the topic .	DT JJ NN IN NNS IN DT NN VBZ RB DT NN IN DT NN .	sing	2	8	1	1
a merge or conversion into a list is a much more suitable option given that the stub never really developed independently .	DT NN CC NN IN DT NN VBZ DT RB RBR JJ NN VBN IN DT NN RB RB VBN RB .	sing	1	7	2	0
<unk> string band old crow medicine show 's 2012 album , carry me back , derives its name from <unk> me back to old <unk> ' .	NNP VBG NN NNP NNP NNP NNP POS CD NN , NNP NNP NNP , VBZ PRP$ NN IN CD NNP NNP IN NNP NNP POS .	sing	9	15	3	0
<unk> author , radical feminist , and social activist currently lives in <unk> .	JJ NN , JJ NN , CC JJ NN RB VBZ IN NNP .	sing	4	10	1	0
a method frequently used in forensic chemistry is that employing <unk> , a derivative of <unk> acid , which reacts with metal cations and hence to detect traces of blood .	DT NN RB VBN IN JJ NN VBZ IN VBG NN , DT NN IN JJ NN , WDT VBZ IN NN NNS CC NN TO VB NNS IN NN .	sing	1	7	1	0
a metric space ( or uniform space ) is compact if and only if it is complete and totally bounded .	DT JJ NN ( CC JJ NN ) VBZ JJ IN CC RB IN PRP VBZ JJ CC RB VBN .	sing	2	8	1	0
a middle section , in b flat , is in <unk> 's wand of youth vein .	DT JJ NN , IN NNP JJ , VBZ IN NNP POS NNP IN NNP NN .	sing	2	8	1	0
a milestone in the festival 's history is the year 1991 , when bob <unk> performed in <unk> .	DT NN IN DT NN POS NN VBZ DT NN CD , WRB NNP NNP VBD IN NNP .	sing	1	7	2	0
a military regime , by its definition , is more likely to have stronger armed forces and a lower threshold for using them ( <unk> , 1975 ) .	DT JJ NN , IN PRP$ NN , VBZ RBR JJ TO VB JJR VBN NNS CC DT JJR NN IN VBG PRP ( NNP , CD ) .	sing	2	8	1	0
a milled button next to the tripod socket rotates either way to lock the back , while in a position in between it is unlocked .	DT VBN NN IN IN DT NN NN VBZ DT NN TO VB DT NN , IN IN DT NN IN IN PRP VBZ JJ .	sing	2	8	2	0
a minor piece versus one or two pawns is normally a draw , unless the pawns are advanced .	DT JJ NN IN CD CC CD NNS VBZ RB DT NN , IN DT NNS VBP VBN .	sing	2	8	0	1
a mix of herbaceous and woody vegetation provides robust riparian buffers .	DT NN IN JJ CC JJ NN VBZ JJ NN NNS .	sing	1	7	1	0
a mixture of both types , sometimes referred to as mustache distortion ( moustache distortion ) or complex distortion , is less common but not rare .	DT NN IN DT NNS , RB VBD IN IN NN NN ( NN NN ) CC JJ NN , VBZ JJR JJ CC RB JJ .	sing	14	20	1	0
a model construction vehicle ( or engineering vehicle ) is a scale model or <unk> toy that represents a construction vehicle such as an <unk> , crane , concrete pump , <unk> , etc .	DT NN NN NN ( CC NN NN ) VBZ DT JJ NN CC JJ NN WDT VBZ DT NN NN JJ IN DT NN , NN , JJ NN , NN , FW .	sing	3	9	2	0
a model of the change in probability allows the retention campaign to be targeted at those customers on whom the change in probability will be beneficial .	DT NN IN DT NN IN NN VBZ DT NN NN TO VB VBN IN DT NNS IN WP DT NN IN NN MD VB JJ .	sing	1	7	2	0
a <unk> day walk covering approximately in five hours starts at <unk> <unk> and descends sharply to the valley floor .	DT JJ NN NN VBG RB IN CD NNS VBZ IN NNP NNP CC VBZ RB IN DT NN NN .	sing	3	9	0	1
a modern form of padding for asymmetric primitives is <unk> applied to the <unk> algorithm , when it is used to <unk> a limited number of bytes .	DT JJ NN IN VBG IN JJ NNS VBZ NNP VBN IN DT NNP NN , WRB PRP VBZ VBN TO VB DT JJ NN IN NNS .	sing	2	8	0	1
a modern photograph of a three dimensional object is , as a photograph , subject to copyright protection .	DT JJ NN IN DT CD JJ NN VBZ , IN DT NN , JJ IN NN NN .	sing	2	8	1	0
a modern type , called a tube kiln improves the efficiency and output still further by having the ware move through the kiln in a direction opposite to that of the hot gasses .	DT JJ NN , VBD DT NN NN VBZ DT NN CC NN RB RB IN VBG DT NN NN IN DT NN IN DT NN NN IN DT IN DT JJ NNS .	sing	2	8	2	0
a molecular mass of about 40 , 000 is fairly average .	DT JJ NN IN IN CD , CD VBZ RB JJ .	sing	2	8	0	0
a molecular model , in this article , is a physical model that represents molecules and their processes .	DT JJ NN , IN DT NN , VBZ DT JJ NN IN VBZ NNS CC PRP$ NNS .	sing	2	8	1	0
a moment in life that 's right is the first studio album by echo orbiter .	DT NN IN NNP NNP POS NNP VBZ DT JJ NN VBN IN NNP NNP .	sing	1	7	3	0
among <unk> 's articles was one , published in 1975 , that gave scientific support for the conclusion that the only intelligent life in the milky way galaxy resides on the planet earth .	IN NNP POS NNS VBD CD , VBN IN CD , WDT VBD JJ NN IN DT NN IN DT JJ JJ NN IN DT NNP NNP NNP VBZ IN DT NN NNP .	sing	22	28	3	0
among other things the article <unk> advantages and disadvantages of the agreement system , its inclusion in the compensation system and describes the goal setting process .	IN JJ NNS DT NN VBZ NNS CC NNS IN DT NN NN , PRP$ NN IN DT NN NN CC VBZ DT NN VBG NN .	sing	15	21	2	0
among them , the method of the triple oxygen isotopes has the additional advantage of not needing <unk> in closed containers .	IN PRP , DT NN IN DT JJ NN NNS VBZ DT JJ NN IN RB VBG NNS IN JJ NNS .	sing	4	10	1	1
among the various normative constraints , the requirement against mechanical crushing during closure makes necessary to prevent contact with the door being closed or , in case of contact , to limit the vertical dynamic load below a strict curve .	IN DT JJ JJ NNS , DT NN IN JJ NN IN NN VBZ JJ TO VB NN IN DT NN VBG VBN CC , IN NN IN NN , TO VB DT JJ NN NN IN DT JJ NN .	sing	7	13	2	0
a monument , peel tower , now exists to his memory .	DT NN , NNP NNP , RB VBZ IN PRP$ NN .	sing	1	7	2	0
a more common wholesale approach among creative real estate investors is to secure properties with no money down and do a <unk> quick flip <unk> .	DT RBR JJ JJ NN IN JJ JJ NN NNS VBZ TO VB NNS IN DT NN RB CC VB DT `` JJ NN '' .	sing	4	10	1	1
a more modern shrine , completed in 2006 , stands in the northern aisle .	DT RBR JJ NN , VBN IN CD , VBZ IN DT JJ NN .	sing	3	9	0	0
a more plausible source of the band 's name is an actual <unk> prison gang founded in the 1960s , <unk> <unk> , <unk> <unk> <unk> meaning <unk> <unk> <unk> and <unk> <unk> <unk> a reference to the <unk> satellite launched in 1957 .	DT RBR JJ NN IN DT NN POS NN VBZ DT JJ NNP NN NN VBN IN DT CD , NNP NNP , `` NN '' VBG `` JJ '' CC `` NN '' DT NN IN DT NNP NN VBN IN CD .	sing	3	9	2	0
a more realistic problem we might wish to solve is the travelling salesman problem .	DT RBR JJ NN PRP MD VB TO VB VBZ DT VBG NN NN .	sing	3	9	0	0
a more recent application of the video hosting services is in the mobile web 2 .	DT RBR JJ NN IN DT NN NN NNS VBZ IN DT JJ NN CD .	sing	3	9	2	1
a more recent post on the article talk page indicates that two of these ( 9 and 10 ) are <unk> <unk> , so to speak .	DT RBR JJ NN IN DT NN NN NN VBZ IN CD IN DT ( CD CC CD ) VBP NNP NN , RB TO VB .	sing	3	9	3	0
a more recent view , known as functionalism , claims that mental events are <unk> ( or constituted by ) the causal role they play .	DT RBR JJ NN , VBN IN NN , VBZ IN JJ NNS VBP VBN ( CC VBN IN ) DT NN NN PRP VBP .	sing	3	9	1	0
a more reliable <unk> news search with the same keywords only yields 49 headlines .	DT RBR JJ NNP NN NN IN DT JJ NNS RB VBZ CD NNS .	sing	5	11	0	1
<unk> and his collaborators routinely delete anything from <unk> , no matter how well sourced , that indicates <unk> 's political bias and unreliability , e .	NNP CC PRP$ NNS RB VBP NN IN NNP , DT NN WRB RB VBN , IN VBZ NNP POS JJ NN CC NN , NN .	sing	11	17	0	0
a most engaging and important book , as accessible as it is profound .	DT RBS JJ CC JJ NN , RB JJ IN PRP VBZ JJ .	sing	5	11	0	0
a motif often employed in the show is that of mirroring , doubling or cloning .	DT NN RB VBN IN DT NN VBZ IN IN NN , VBG CC VBG .	sing	1	7	1	0
a motivational poster ( or inspirational poster ) is a type of poster commonly designed for use in schools and offices .	DT JJ NN ( CC JJ NN ) VBZ DT NN IN NN RB VBN IN NN IN NNS CC NNS .	sing	2	8	1	0
<unk> conference , and also , there is an end of the year tournament against these teams .	NNP NN , CC RB , EX VBZ DT NN IN DT NN NN IN DT NNS .	sing	1	7	0	0
a museum and interpretation center nearby there is the original settlement , based round the partially ruined , and once wealthy and aristocratic <unk> convent of <unk> <unk> la real de <unk> , founded in <unk> by <unk> of <unk> , queen of <unk> .	DT NN CC NN NN NNP EX VBZ DT JJ NN , VBN VBP DT RB VBN , CC RB JJ CC JJ NNP NN IN NNP NNP VBP NNP IN NNP , VBN IN CD IN NNP IN NNP , NNP IN NNP .	sing	1	7	3	0
a museum director who wished to remain anonymous believes the drawing is <unk> a screaming 20th-century fake <unk> , and finds the damages and repair to the drawing suspicious .	DT NN NN WP VBD TO VB JJ VBZ DT NN VBZ `` DT VBG JJ NN '' , CC VBZ DT NNS CC NN IN DT NN JJ .	sing	2	8	0	0
a musical interlude with a ballad about gold shows a myriad of poker hands in which it appears the old man winning a substantial amount of the other outlaws gold .	DT JJ NN IN DT NN IN NN VBZ DT NN IN NN NNS IN WDT PRP VBZ DT JJ NN VBG DT JJ NN IN DT JJ JJ NN .	sing	2	8	2	0
a mutation known as the black mutation causes reduced levels of <unk> and results in less reactive flies than the wild type .	DT NN VBN IN DT JJ NN VBZ JJ NNS IN NN CC NNS IN JJR JJ NNS IN DT JJ NN .	sing	1	7	1	0
<unk> p component , serum ( sap ) is the identical serum form of <unk> p component ( <unk> ) , a <unk> <unk> protein first identified as the pentagonal constituent of in vivo pathological deposits called <unk> <unk> <unk> .	NNP NNP NN , NN ( NNP ) VBZ DT JJ NN NN IN JJ NNP NN ( NNP ) , DT CD JJ NN RB VBN IN DT JJ NN IN IN JJ JJ NNS VBN `` NN '' .	sing	2	8	2	0
an abelian group a is called a torsion ( or periodic ) group if every element of a has finite order and is called <unk> if every element of a except the identity is of infinite order .	DT JJ NN DT VBZ VBN DT NN ( CC JJ ) NN IN DT NN IN NNP VBZ VBN NN CC VBZ VBN JJ IN DT NN IN DT IN DT NN VBZ IN JJ NN .	sing	27	33	1	0
an absolute beginning of the existence of matter is therefore impossible .	DT JJ NN IN DT NN IN NN VBZ RB JJ .	sing	2	8	2	0
an access agreement is a document setting out how a university or college charging higher fees intends to safeguard and promote fair access to higher education through its outreach work , financial support etc .	DT NN NN VBZ DT NN VBG RP WRB DT NN CC NN VBG JJR NNS VBZ TO VB CC VB JJ NN IN JJR NN IN PRP$ NN NN , JJ NN NN .	sing	10	16	1	1
<unk> elements are not unknown in authentic <unk> , but the disparity of up to a century is a strikingly unusual feature of the <unk> sculpture .	VBG NNS VBP RB JJ IN JJ NN , CC DT NN IN IN IN DT NN VBZ DT RB JJ NN IN DT NNP NN .	sing	11	17	1	0
an acoustic parking system with front and rear sensors is also a standard <unk> .	DT JJ NN NN IN NN CC JJ NNS VBZ RB DT JJ NN .	sing	3	9	1	1
an adapter for other memory card types is also available as an accessory .	DT NN IN JJ NN NN NNS VBZ RB JJ IN DT NN .	sing	1	7	2	1
an added benefit of the pump action nature is that the <unk> model <unk> series rifles can easily be stored in a relatively safe yet ready to use manner .	DT JJ NN IN DT NN NN NN VBZ IN DT NNP NNP CD NN NNS MD RB VB VBN IN DT RB JJ RB JJ TO VB NN .	sing	2	8	3	0
an added economical advantage of using urine as fertilizer is that it contains a large amount of phosphorus .	DT VBN JJ NN IN VBG JJ IN NN VBZ IN PRP VBZ DT JJ NN IN NN .	sing	3	9	1	0
an additional advantage for authors for doing this is that once a book has been signed , it can not be returned to the publisher for a refund .	DT JJ NN IN NNS IN VBG DT VBZ IN RB DT NN VBZ VBN VBN , PRP MD RB VB VBN IN DT NN IN DT NN .	sing	2	8	0	1
an additional application which arises from the algorithm is the fast generation of certain chemical structures without repetitions .	DT JJ NN WDT VBZ IN DT NN VBZ DT JJ NN IN JJ NN NNS IN NNS .	sing	2	8	1	0
an additional benefit of the streamlined body position is to help maintain a long <unk> in the water , which may help to reduce wave drag and allow the swimmer to slip forward through the water more easily .	DT JJ NN IN DT JJ NN NN VBZ TO VB VB DT JJ NN IN DT NN , WDT MD VB TO VB NN NN CC VB DT NN TO VB RB IN DT NN RBR RB .	sing	2	8	2	0
an additional feature , the fairy village , gives the player the ability to influence the growth of a small town of <unk> , which in turn gives them access to special items or in-game features such as <unk> and a sound test .	DT JJ NN , DT NNP NNP , VBZ DT NN DT NN TO VB DT NN IN DT JJ NN IN NNS , WDT IN NN VBZ PRP NN IN JJ NNS CC JJ NNS JJ IN NNS CC DT NN NN .	sing	2	8	2	0
an additional idea on the origins of religion comes not from man 's cognitive development , but from the ape .	DT JJ NN IN DT NNS IN NN VBZ RB IN NN POS JJ NN , CC IN DT NN .	sing	2	8	1	1
an additional option , although rarely practiced , is the adoption of a last name derived from a portmanteau of the prior names , such as <unk> <unk> <unk> .	DT JJ NN , IN RB VBN , VBZ DT NN IN DT JJ NN VBD IN DT NN IN DT JJ NNS , JJ IN `` NNP '' .	sing	2	8	0	0
an additional possible disadvantage that may increase net cost is that <unk> systems may sometimes not be eligible for energy efficiency rebates offered by many electric utility companies as part of an incentive program to reduce summer cooling load on the electrical grid .	DT JJ JJ NN WDT MD VB JJ NN VBZ IN NN NNS MD RB RB VB JJ IN NN NN NNS VBN IN JJ JJ NN NNS IN NN IN DT NN NN TO VB NN VBG NN IN DT JJ NN .	sing	3	9	1	0
an additional test of posterior cruciate ligament injury is the posterior <unk> test , where , in contrast to the drawer test , no active force is applied .	DT JJ NN IN JJ NN JJ NN VBZ DT JJ NN NN , WRB , IN NN IN DT NN NN , DT JJ NN VBZ VBN .	sing	2	8	2	0
an additional topic i 've been thinking about is navigation - encompassing basic searching , <unk> , the links in the <unk> , and maybe a few key community pages ( such as village pump ) .	DT JJ NN PRP VBP VBN VBG IN VBZ JJ : NN JJ NN , NNS , DT NNS IN DT NN , CC RB DT JJ JJ NN NNS ( JJ IN NN NN ) .	sing	2	8	0	0
an addition to the fort and museum is a <unk> <unk> ( hut ) with a detailed interior .	DT NN IN DT NN CC NN VBZ DT NNP NNP ( NNP ) IN DT JJ NN .	sing	1	7	2	0
an address before the graduate philosophical society is a lecture given by <unk> <unk> on 25 march 1896 at the graduate philosophical society of <unk> university .	DT NN IN DT NNP NNP NNP VBZ DT NN VBN IN NNP NNP IN CD NNP CD IN DT NNP NNP NNP IN NNP NNP .	sing	1	7	3	0
an ad in the sense that it serves no clear purpose other than to promote the deli .	DT NN IN DT NN IN PRP VBZ DT JJ NN JJ IN TO VB DT NN .	sing	1	7	1	0
an adjacent motif of charged side chains then guides the proteins into a tight complex .	DT JJ NN IN JJ NN NNS RB VBZ DT NNS IN DT JJ NN .	sing	2	8	1	1
an ad <unk> modified scale played by the solo cello follows .	DT NN NN VBN NN VBN IN DT NN NN VBZ .	sing	4	10	2	0
an <unk> has already looked into the above material and found it wanting on the grounds raised in that edit ( namely that the material , as repeatedly pasted , comes from an unreliable source with a clear <unk> ) .	DT NN VBZ RB VBN IN DT JJ NN CC VBD PRP VBG IN DT NNS VBN IN DT NN ( RB IN DT NN , IN RB VBN , VBZ IN DT JJ NN IN DT JJ NNP ) .	sing	24	30	0	0
an adult pony can be ridden and put to work , while a foal , regardless of size , is too young to be ridden or used as a working animal .	DT NN NN MD VB JJ CC VBN IN VB , IN DT NN , RB IN NN , VBZ RB JJ TO VB JJ CC VBN IN DT VBG NN .	sing	13	19	1	0
an advantage ( if a project really is within hailing distance of releasing a finished product ) would be a more immediate sense of completion , which might help build momentum for doing such a thing for the grander and more distant 1 .	DT NN ( IN DT NN RB VBZ IN VBG NN IN VBG DT JJ NN ) MD VB DT RBR JJ NN IN NN , WDT MD VB VB NN IN VBG PDT DT NN IN DT NN CC RBR JJ CD .	sing	1	7	1	0
an advantage of this style of staging is that it is intimate staging and allows the actors to use the audience for effect .	DT NN IN DT NN IN NN VBZ IN PRP VBZ JJ NN CC VBZ DT NNS TO VB DT NN IN NN .	sing	1	7	2	0
an advantage of this to the molluscs is that they may be able to disperse upstream with their temporary hosts rather than being constantly swept downstream by the water flow .	DT NN IN DT IN DT NN VBZ IN PRP MD VB JJ TO VB NN IN PRP$ JJ NNS RB IN VBG RB JJ NN IN DT NN NN .	sing	1	7	1	0
an advertisement for a children 's playground reads <unk> <unk> <unk> <unk> <unk> der hit <unk> .	DT NN IN DT NNS POS NN VBZ `` NNP JJ NN NNP NN NNP NN .	sing	1	7	1	1
an advisory body , the statistical council , consists of representatives from <unk> governmental bodies , <unk> , researchers , the media , and other interested parties ; the council 's makeup and operations are subject to governmental regulation .	DT JJ NN , DT NNP NNP , VBZ IN NNS IN JJ JJ NNS , NNP , NNS , DT NNS , CC JJ JJ NNS : DT NNP POS NN CC NNS VBP JJ IN JJ NN .	sing	2	8	2	0
an <unk> exhibit , completed in 2008 , is the most recent addition .	DT NNP NN , VBN IN CD , VBZ DT RBS JJ NN .	sing	2	8	0	0
