the events of that week in 1980 are among the most <unk> in 20th century <unk> history , and the raid is still referred to today whenever the <unk> is mentioned .	DT NNS IN DT NN IN CD VBP IN DT RBS NN IN JJ NN NNP NN , CC DT NN VBZ RB VBN IN NN WRB DT NNP VBZ VBN .	plur	1	7	0	1
the examples for this pattern by zero are numerous , by far more than mine .	DT NNS IN DT NN IN CD VBP JJ , IN RB JJR IN NN .	plur	1	7	0	1
the fact that multiple artists recorded it means nothing if nobody 's written about it in any sort of detail .	DT NN IN JJ NNS VBD PRP VBZ NN IN NN POS VBN IN PRP IN DT NN IN NN .	sing	1	7	0	1
the fact that only warriors are mentioned suggests that they were lost in some kind of military effort .	DT NN IN JJ NNS VBP VBN VBZ IN PRP VBD VBN IN DT NN IN JJ NN .	sing	1	7	0	1
the failure of the plots to overlay is generally indicative of catalyst activation , <unk> , or product inhibition under the reaction conditions .	DT NN IN DT NNS TO VB VBZ RB JJ IN NN NN , NN , CC NN NN IN DT NN NNS .	sing	1	7	0	1
the film centers on a couple as they try to conceive a child .	DT NN NNS IN DT NN IN PRP VBP TO VB DT NN .	plur	2	8	0	1
the first <unk> thinker of whose views on the subject we really know something is <unk> .	DT JJ NNP NN IN WP$ NNS IN DT NN PRP RB VBP NN VBZ NNP .	plur	6	12	0	1
the first step toward handling editors like this is to make sure obscure pages are thoroughly watched .	DT JJ NN IN VBG NNS IN DT VBZ TO VB JJ NN NNS VBP RB VBN .	sing	2	8	0	1
the food that my people survived on is not here no more on account of this nuclear weapon that we have developed , <unk> <unk> explains .	DT NN IN PRP$ NNS VBN IN VBZ RB RB RB RBR IN NN IN DT JJ NN IN PRP VBP VBN , '' NNP VBZ .	sing	1	7	0	1
the friendship between two writers , one is a novelist , the other is a screenwriter .	DT NN IN CD NNS , CD VBZ DT NN , DT JJ VBZ DT NN .	sing	1	7	0	1
the <unk> books search linked above shows that there is a street in <unk> named after the subject , which , although not in itself conferring notability , gives a good indication that there are likely to be sources .	DT NNP NNP NN VBN IN NNS IN EX VBZ DT NN IN NNP VBN IN DT NN , WDT , IN RB IN PRP VBG NN , VBZ DT JJ NN IN EX VBP JJ TO VB NNS .	sing	3	9	0	1
the improvements to the article since then are sufficient to convince me that the subject merits an article on <unk> .	DT NNS IN DT NN IN RB VBP JJ TO VB PRP IN DT NN VBZ DT NN IN NNP .	plur	1	7	0	1
their <unk> scales are <unk> by <unk> ; the scales on the back and belly are similar in shape , but those on the back are <unk> .	PRP$ NN NNS VBP VBN IN NNS : DT NNS IN DT NN CC RB VBP JJ IN NN , CC DT IN DT NN VBP VBN .	plur	9	15	0	1
the issue of how bondholders are treated is very significant and important .	DT NN IN WRB NNS VBP VBN VBZ RB JJ CC JJ .	sing	1	7	0	1
the issue with using tests like that is that once a page is <unk> once , it is <unk> by the servers for some time , and <unk> even more heavily for unregistered users .	DT NN IN VBG NNS IN DT VBZ IN RB DT NN VBZ VBN RB , PRP VBZ VBN IN DT NNS IN DT NN , CC VBD RB RBR RB IN JJ NNS .	sing	1	7	0	1
the largest settlement in the area is the town of <unk> , which has a population of about 4 , 000 people ( over half of which are <unk> ) .	DT JJS NN IN DT NN VBZ DT NN IN NNP , WDT VBZ DT NN IN IN CD , CD NNS ( IN NN IN WDT VBP NNPS ) .	plur	21	27	0	1
the links that either way provided above are problematic , particularly regarding copyright and <unk> issues .	DT NNS IN DT NN VBN IN VBP JJ , RB VBG NN CC NN NNS .	plur	1	7	0	1
the main disciplines within the content of learning are studies , courses and experiences .	DT JJ NNS IN DT NN IN VBG VBP NNPS , NNPS CC NNPS .	plur	2	8	0	1
the main occupation of the people living there is agriculture .	DT JJ NN IN DT NNS VBG EX VBZ NN .	sing	2	8	0	1
the main reason the funeral rituals are performed is so that the dead will be reborn into the same family .	DT JJ NN DT JJ NNS VBP VBN VBZ RB IN DT NN MD VB VBN IN DT JJ NN .	sing	2	8	0	1
the main thing that these feminists fight for is <unk> regardless of whether they agree with pornography or not .	DT JJ NN IN DT NNS VBD IN VBZ JJ NN IN IN PRP VBP IN NN CC RB .	sing	2	8	0	1
the man in black states that he is merely a pawn of <unk> 's true enemy , the one who now controls the dark tower itself .	DT NN IN JJ NNS IN PRP VBZ RB DT NN IN NNP POS JJ NN , DT NN WP RB VBZ DT NNP NNP PRP .	sing	1	7	0	1
the military drills that take place there often are a combination of heavy artillery firing , with aerial bombardment and infantry attack .	DT JJ NNS WDT VBP NN RB RB VBP DT NN IN JJ NN NN , IN JJ NN CC NN NN .	plur	2	8	0	1
the modern book of separate pages stitched together is invented in china .	DT JJ NN IN JJ NNS VBN RB VBZ VBN IN NNP .	sing	2	8	0	1
the most conspicuous parts of the castle now remaining are the upper tower , or tower of homage , together with various terraces and battlements below it , and the massive gate house , with its cupola roof .	DT RBS JJ NNS IN DT NNP RB VBG VBP DT JJ NN , CC NNP IN NNP , RB IN JJ NNS CC NNS IN PRP , CC DT JJ NNP NNP , IN PRP$ NN NN .	plur	3	9	0	1
the number of allied pilots she saved is unknown .	DT NN IN JJ NNS PRP VBD VBZ JJ .	sing	1	7	0	1
then , with 1 , 000 edits under their belt , they put themselves forward <unk> .	RB , IN CD , CD NNS IN PRP$ NN , PRP VBP PRP RB NNP .	plur	6	12	0	1
the oil <unk> everything that is touched with it ; it is his aspiration ; all acts performed in accordance with that are holy .	DT NN NNS NN WDT VBZ VBN IN PRP : PRP VBZ PRP$ NN : DT NNS VBN IN NN IN DT VBP JJ .	plur	16	22	0	1
the one-on-one interviews , for example , sometimes feature two separate camera angles on the same person ; the footage is <unk> to create the final version of the scene .	DT JJ NNS , IN NN , RB VBP CD JJ NN VBZ IN DT JJ NN : DT NN VBZ VBN TO VB DT JJ NN IN DT NN .	plur	2	8	0	1
the only cast member from the movies to appear is the show 's executive producer , ice cube , though he appears in a recurring role as <unk> , the brother of <unk> and the kids ' uncle .	DT JJ NN NN IN DT NNS TO VB VBZ DT NN POS NN NN , NNP NNP , IN PRP VBZ IN DT VBG NN IN NNP , DT NN IN NNP CC DT NNS POS NN .	sing	3	9	0	1
the only on-line awards that the game has won are monthly user polls on a <unk> website and an <unk> , <unk> award from a telecommunications company .	DT JJ JJ NNS IN DT NN VBZ VBN VBP JJ NN NNS IN DT JJ NN CC DT JJ , JJ NN IN DT NNS NN .	plur	3	9	0	1
the only property that presents difficulties to prove is the <unk> of the addition .	DT JJ NN IN VBZ NNS TO VB VBZ DT NN IN DT NN .	sing	2	8	0	1
the only sources in the article so far are the book itself ( a primary source , which will not establish notability ) , and two articles .	DT JJ NNS IN DT NN RB RB VBP DT NN PRP ( DT JJ NN , WDT MD RB VB NN ) , CC CD NNS .	plur	2	8	0	1
the only survivor of the prototypes , it is part of the national museum of <unk> collection .	DT JJ NN IN DT NNS , PRP VBZ NN IN DT NNP NNP IN NNP NN .	sing	2	8	0	1
the only way to answer questions like these is to go with the terms that are used and likely to be used by whatever your readership is reading .	DT JJ NN TO VB NNS IN DT VBZ TO VB IN DT NNS WDT VBP VBN CC JJ TO VB VBN IN WDT PRP$ NN VBZ VBG .	sing	2	8	0	1
the part about the pictures upsetting him is in your <unk> , but the part about him claiming any sort of right to express how <unk> off he is can not be found in the <unk> provided .	DT NN IN DT NNS VBG PRP VBZ IN PRP$ NN , CC DT NN IN PRP VBG DT NN IN NN TO VB WRB VBN IN PRP VBZ MD RB VB VBN IN DT NN VBD .	sing	1	7	0	1
the photo below of the <unk> is an illustration of the use of extension distortion , and the photo of the buildings below it is an example of compression distortion .	DT NN IN IN DT NN VBZ DT NN IN DT NN IN NN NN , CC DT NN IN DT NNS IN PRP VBZ DT NN IN NN NN .	sing	18	24	0	1
the point about the remixes and such is somewhat true and somewhat false , although i really have no idea what to do about its presence in the article .	DT NN IN DT NNS CC JJ VBZ RB JJ CC RB JJ , IN PRP RB VBP DT NN WP TO VB IN PRP$ NN IN DT NN .	sing	1	7	0	1
the point of classifying users like this is that we could put links somewhere , say for example on the <unk> patrol page , for <unk> view recent changes by unknown users <unk> and <unk> view recent changes by suspicious users .	DT NN IN VBG NNS IN DT VBZ IN PRP MD VB NNS RB , VBP IN NN IN DT NNP NN NN , IN `` VB JJ NNS IN JJ NNS '' CC `` VB JJ NNS IN JJ NNS .	sing	1	7	0	1
the policies of the republicans in power have been exclusively economic , but the coalition has caused the social conservatives to be worse off , due to these very economic policies and because the social issues that this faction pushes never go anywhere after the election .	DT NNS IN DT NNPS IN NN VBP VBN RB JJ , CC DT NN VBZ VBN DT JJ NNS TO VB JJR RP , JJ IN DT RB JJ NNS CC IN DT JJ NNS IN DT NN VBZ RB VBP RB IN DT NN .	plur	35	41	0	1
the proper place to discuss things like this is not only <unk> .	DT JJ NN TO VB NNS IN DT VBZ RB RB NNP .	sing	2	8	0	1
the purpose of moral codes in general is to enforce some order in society .	DT NN IN JJ NNS IN JJ VBZ TO VB DT NN IN NN .	sing	1	7	0	1
the reason why such theories are necessary is that some <unk> long vowels are shortened , while others remain .	DT NN WRB JJ NNS VBP JJ VBZ IN DT JJ JJ NNS VBP VBN , IN NNS VBP .	sing	1	7	0	1
there existed up to sixty monastic houses in <unk> , although the exact locations of the majority of them remain unclear .	EX VBD RB IN VB JJ NNS IN NNP , IN DT JJ NNS IN DT NN IN PRP VBP JJ .	plur	13	19	0	1
there is not any religious element in these tales unless it is one of <unk> .	EX VBZ RB DT JJ NN IN DT NNS IN PRP VBZ CD IN NN .	sing	5	11	0	1
the requirements for this type of masking are more stringent .	DT NNS IN DT NN IN VBG VBP RBR JJ .	plur	1	7	0	1
the rights specified in section 14 also talk about rights defined by copyright and does not act extension to copyright to <unk> .	DT NNS VBN IN NN CD RB VBP IN NNS VBN IN NN CC VBZ RB VB NN IN NN IN NNP .	plur	1	7	0	1
the scientific names for the plant commonly used are either <unk> <unk> or <unk> <unk> , and is most commonly referred to as <unk> .	DT JJ NNS IN DT NN RB VBN VBP CC NNP NN CC NNP NN , CC VBZ RBS RB VBD IN IN NN .	plur	2	8	0	1
the second date , 39 years later , is 20 <unk> 1975 , when <unk> <unk> himself - aged 82 , and having ruled <unk> for close to four decades as its <unk> ( <unk> for leader ) - died following a lengthy illness .	DT JJ NN , CD NNS RB , VBZ CD NNP CD , WRB NNP NNP PRP : VBN CD , CC VBG VBN NNP IN RB IN CD NNS IN PRP$ NN ( JJ IN NN ) : VBD VBG DT JJ NN .	sing	2	8	0	1
the sections with no content under them need to be removed , or placed between tags .	DT NNS IN DT NN IN PRP VBP TO VB VBN , CC VBN IN NNS .	plur	1	7	0	1
these requirements , as understood here , are secularism , rationalism and <unk> <unk> .	DT NNS , IN NN RB , VBP NN , NN CC NN '' .	plur	1	7	0	1
the sheer quantity of powerful demons she controls is immense , and they are said to have built her entire underground palace in three days .	DT JJ NN IN JJ NNS PRP VBZ VBZ JJ , CC PRP VBP VBD TO VB VBN PRP$ JJ JJ NN IN CD NNS .	sing	2	8	0	1
the so-called suicide bridge , 22 meters high , gives access to the island from the south side of the park .	DT JJ NN NN , CD NNS JJ , VBZ NN IN DT NN IN DT JJ NN IN DT NN .	sing	3	9	0	1
the sole survivor of his compositions predating 1933 is a fragment of a work he wrote jointly with <unk> for four pianos .	DT JJ NN IN PRP$ NNS VBG CD VBZ DT NN IN DT NN PRP VBD RB IN NNP IN CD NNS .	sing	2	8	0	1
the sound of any notes being played becomes flat .	DT NN IN DT NNS VBG VBN VBZ JJ .	sing	1	7	0	1
the style , or imitations thereof , remains widespread in <unk> .	DT NN , CC NNS RB , VBZ JJ IN NNP .	sing	1	7	0	1
the subjects of his research and writing include philosophical pragmatism , concepts of class and labor in social thought , the fate of the <unk> left and the socialist ideal , and ideas of race in <unk> and <unk> <unk> history .	DT NNS IN PRP$ NN CC VBG VBP JJ NN , NNS IN NN CC NN IN JJ NN , DT NN IN DT NNP NNP CC DT JJ NN , CC NNS IN NN IN NNP CC JJ JJ NN .	plur	1	7	0	1
the sum of the factors of 150 is 222 .	DT NN IN DT NNS IN CD VBZ CD .	sing	1	7	0	1
the task of writing drivers thus usually falls to software engineers or computer engineers who work for <unk> companies .	DT NN IN VBG NNS RB RB VBZ TO NN NNS CC NN NNS WP VBP IN JJ NNS .	sing	1	7	0	1
the two biggest questions in the field right now are whether mental time travel is unique to humans or not , and what the mechanisms of this phenomenon are .	DT CD JJS NNS IN DT NN RB RB VBP IN JJ NN NN VBZ JJ IN NNS CC RB , CC WP DT NN IN DT NN VBP .	plur	3	9	0	1
the <unk> figures in the link you gave are five years earlier than those in the us .	DT NNP NNS IN DT NN PRP VBD VBP CD NNS RBR IN DT IN DT NNP .	plur	2	8	0	1
the unique environmental pressures of the hunter valley also <unk> to give growers problem with <unk> <unk> diseases <unk> that damage the wood parts of the vine and eventually lead to death .	DT JJ JJ NNS IN DT NNP NNP RB VBP TO VB NNS NN IN `` NN NNS '' WDT NN DT NN NNS IN DT NN CC RB VBP IN NN .	plur	23	29	0	1
the value of those cards now often exceeds <unk> a piece .	DT NN IN DT NNS RB RB VBZ CD DT NN .	sing	1	7	0	1
the velocity of the rounds once fired is approximately .	DT NN IN DT NNS RB VBN VBZ RB .	sing	1	7	0	1
the very question of what charges are meaningful depends very much on the phase .	DT JJ NN IN WP NNS VBP JJ VBZ RB JJ IN DT NN .	sing	2	8	0	1
the window for freezing temperatures on average begins in late <unk> and expires in late may .	DT NN IN VBG NNS IN JJ VBZ IN JJ NNP CC VBZ IN JJ NNP .	sing	1	7	0	1
they have the potential to form into <unk> if the holes at the bottom of them become plugged .	PRP VBP DT JJ TO VB IN NNS IN DT NNS IN DT NN IN PRP VBP VBN .	plur	10	16	0	1
this article ( among others ) also confirms that the most frequent verbs tend to be the irregular ones .	DT NN ( IN NNS ) RB VBZ IN DT RBS JJ NNS VBP TO VB DT JJ NNS .	sing	1	7	0	1
this can be considered a result of low contextual drift between items remembered together , so the contextual similarity between two items presented together is high .	DT MD VB VBN DT NN IN JJ JJ NN IN NNS VBN RB , IN DT JJ NN IN CD NNS VBN RB VBZ JJ .	sing	18	24	0	1
this editor is a problem for the quality of <unk> and i was going to make a formal complaint asking that their <unk> <unk> advocacy campaign across several articles ( which has a distinctive <unk> , <unk> tone ) .	DT NN VBZ DT NN IN DT NN IN NNS CC PRP VBD VBG TO VB DT JJ NN VBG IN PRP$ VBN NNP NNP NN IN JJ NNS ( WDT VBZ DT JJ JJ , JJ NN ) .	sing	25	31	0	1
this is unsupported by more recent research ( see <unk> ) , but the relationships of the owls in general are still unresolved .	DT VBZ JJ IN JJR JJ NN ( VB NNP ) , CC DT NNS IN DT NN IN JJ VBP RB JJ .	plur	14	20	0	1
this listing , and any problems with the article itself , are simply symptoms of the ongoing <unk> war in the anarchism <unk> .	DT NN , CC DT NNS IN DT NN PRP , VBP RB NNS IN DT JJ NNP NN IN DT NN NN .	plur	5	11	0	1
today though , travellers from the station once again have a choice of stations in <unk> following the reopening of snow hill in 1995 and there are regular services on both routes into the city .	NN IN , NNS IN DT NN RB RB VBP DT NN IN NNS IN NNP VBG DT VBG IN NNP NNP IN CD CC EX VBP JJ NNS IN DT NNS IN DT NN .	plur	3	9	0	1
to me , the answers that the question received here appear to be both insightful and well referenced .	IN PRP , DT NNS IN DT NN VBD RB VBP TO VB DT JJ CC RB VBN .	plur	4	10	0	1
toys , like play itself , serve multiple purposes in both humans and animals .	NNS , IN NN PRP , VBP JJ NNS IN DT NNS CC NNS .	plur	0	6	0	1
trading volumes on the exchange in 2011 are about a quarter of the 2007 peak .	NN NNS IN DT NN IN CD VBP IN DT NN IN DT CD NN .	plur	1	7	0	1
two venues for the competition and both are in <unk> .	CD NNS IN DT NN CC DT VBP IN NNP .	plur	1	7	0	1
typographical arrangement of published editions ( this exists independent of copyright in the published work , if any ) .	JJ NN IN VBN NNS ( DT VBZ JJ IN NN IN DT JJ NN , IN DT ) .	sing	1	7	0	1
unfortunately , this maximum bandwidth can only be attained if the address of the data to be read is known long enough in advance ; if the address of the data being accessed is not predictable , pipeline stalls can occur , resulting in a loss of bandwidth .	RB , DT NN NN MD RB VB VBN IN DT NN IN DT NNS TO VB VBN VBZ VBN RB RB IN NN : IN DT NN IN DT NNS VBG VBN VBZ RB JJ , NN NNS MD VB , VBG IN DT NN IN NN .	sing	27	33	0	1
updates to the building since 2009 include substantial changes to the entrance atrium and <unk> <unk> law library as well as the addition of the state-of-the-art <unk> rose classroom .	NNS IN DT NN IN CD VBP JJ NNS IN DT NN NN CC NNP NNP NNP NNP RB RB IN DT NN IN DT JJ NNP NNP NNP .	plur	0	6	0	1
usually the best way to solve problems like this is to <unk> for the error message .	RB DT JJS NN TO VB NNS IN DT VBZ TO VB IN DT NN NN .	sing	3	9	0	1
very few women under the age of 30 know how to speak it .	RB JJ NNS IN DT NN IN CD VBP WRB TO VB PRP .	plur	2	8	0	1
very rarely , a few times in a lifetime , you open a book and when you close it again nothing can ever be the same .	RB RB , DT JJ NNS IN DT NN , PRP VBP DT NN CC WRB PRP VBP PRP RB NN MD RB VB DT JJ .	plur	5	11	0	1
<unk> 's system of private schools in general is still new and still are in the stage of developing .	NNP POS NN IN JJ NNS IN JJ VBZ RB JJ CC RB VBP IN DT NN IN VBG .	sing	2	8	0	1
weak keep the <unk> bush <unk> was involved is so many controversial issues involving the press that i think its press spokesman is notable enough .	TO VB DT NNP NNP NNP VBD VBN VBZ RB JJ JJ NNS VBG DT NN IN PRP VBP PRP$ NN NN VBZ JJ RB .	plur	12	18	0	1
we come as citizens of the homeland begging for protection , <unk> and <unk> affectionate fathers of the homeland , we beg that you do what is right .	PRP VBP IN NNS IN DT NNP NN IN NN , '' CC `` NNP NNS IN DT NN , PRP VBP IN PRP VBP WP VBZ JJ .	plur	15	21	0	1
we cover your moments , your places , your entertainment , we cover <unk> .	PRP VBP PRP$ NNS , PRP$ NNS , PRP$ NN , PRP VBP NNP .	plur	6	12	0	1
what <unk> is not ] policy and edit them to apply specifically to talk pages , which is where these particular elements of the policy most often apply .	WP NNP VBZ RB JJ NN CC VB PRP TO VB RB TO VB NNS , WDT VBZ WRB DT JJ NNS IN DT NN RBS RB VBP .	plur	21	27	0	1
when aliens intercept the disk , they capture <unk> and brain as pets , thinking them to be the leaders of earth .	WRB NNS IN DT NN , PRP VBP NNP CC NNP IN NNS , VBG PRP TO VB DT NNS IN NNP .	plur	1	7	0	1
when i have enough <unk> in the pad , and enough tunes in my head , i go into the studio and make an album .	WRB PRP VBP JJ NNS IN DT NN , CC JJ NNS IN PRP$ NN , PRP VBP IN DT NN CC VB DT NN .	plur	11	17	0	1
when the trigger is squeezed , the rate at which rounds are fired is the cyclic rate .	WRB DT NN VBZ VBN , DT NN IN WDT NNS VBP VBN VBZ DT JJ NN .	sing	7	13	0	1
women , for example , who are usually <unk> in parliament , may be appointed as an <unk> to provide alternate views .	NNS , IN NN , WP VBP RB JJ IN NN , MD VB VBN IN DT NNP TO VB JJ NNS .	plur	0	6	0	1
word cloud generators in one place - these are all free to experiment with .	NNP NNP NNS IN CD NN : DT VBP DT JJ TO NN IN .	plur	2	8	0	1
wrestler death , and the 10 references on that page if you need more convincing if notability .	NNP NN , CC DT CD NNS IN DT NN IN PRP VBP RBR JJ IN NN .	plur	6	12	0	1
yet the resource requirements of this algorithm still greatly exceed the margins of what is considered practically feasible .	RB DT NN NNS IN DT NN RB RB VBP DT NNS IN WP VBZ VBN RB JJ .	plur	3	9	0	1
young specialists , the majority of whom are our graduates , have already received their degrees .	JJ NNS , DT NN IN WP VBP PRP$ NNS , VBP RB VBN PRP$ NNS .	plur	1	7	0	1
your conclusion that valid links are advertising is unsupported by any facts , and i demonstrated that by adding additional <unk> to prove it .	PRP$ NN IN JJ NNS VBP VBG VBZ JJ IN DT NNS , CC PRP VBD IN IN VBG JJ NNS TO VB PRP .	sing	1	7	0	1
your list of some deletions i made is pure evasion .	PRP$ NN IN DT NNS PRP VBD VBZ JJ NN .	sing	1	7	0	1
you should find out if your school participates in the program before you choose to attend .	PRP MD VB RP IN PRP$ NN NNS IN DT NN IN PRP VBP TO VB .	plur	7	13	0	1
